product_id,field_id,category,populated,emitted,prevalence,evidence_rate,description_rate
synthetic,fam_physical_chemistry,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_particle_physics,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_astrophysics,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_astronomy,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_geology,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_oceanography,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_climate_science,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_ecology,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_sociology,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_psychology,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_cognitive_science,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_anthropology,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_political_science,Worldview: Beliefs,10000000000,10000000000,1.0,,
synthetic,fam_international_relations,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_comparative_literature,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_philosophy,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_ethics,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_history,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_archaeology,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_linguistics,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_art_history,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_music_theory,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_film_studies,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_architecture,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_urban_planning,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_landscape_design,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_agronomy,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_horticulture,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_veterinary_medicine,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_nursing,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_pharmacology,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_public_health,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_epidemiology,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_nutrition,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_sports_science,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_cybersecurity,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_cryptography,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_computer_networking,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_databases,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_distributed_systems,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_operating_systems,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_compilers,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_cloud_infrastructure,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_devops,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_game_development,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_computer_graphics,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_computer_vision,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_natural_language_processing,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_human_computer_interaction,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_ux_research,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_graphic_design,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_industrial_design,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_typography,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_journalism,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_public_relations,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_brand_marketing,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_performance_marketing,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_seo,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_sales_engineering,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_supply_chain,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_logistics,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_operations_management,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_lean_manufacturing,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_quality_assurance,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_human_resources,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_organizational_psychology,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_project_management,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_product_management,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_venture_capital,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_private_equity,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_real_estate,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_insurance,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_actuarial_science,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_hospitality_management,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_culinary_arts,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_sommelier_knowledge,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_fashion_design,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_textiles,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_photography,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_cinematography,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_music_production,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_sound_engineering,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_animation,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_3d_modeling,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_geographic_information_systems,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_meteorology,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_forestry,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_marine_biology,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_paleontology,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_materials_science,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_nanotechnology,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_renewable_energy,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_nuclear_engineering,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_petroleum_engineering,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_mining,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_aviation,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_maritime_navigation,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_military_strategy,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_diplomacy,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_social_work,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_counseling,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_theology,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,fam_religious_studies,Worldview: Beliefs,10000000000,10000000000,1.0,,
synthetic,fam_library_science,Expertise: Domains,10000000000,10000000000,1.0,,
synthetic,skill_writing,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_copywriting,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_editing,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_storytelling,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_public_speaking,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_negotiation,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_coding,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_debugging,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_code_review,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_system_design,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_data_analysis,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_data_visualization,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_statistical_modeling,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_spreadsheet_modeling,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_financial_modeling,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_project_management,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_product_strategy,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_leadership,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_people_management,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_mentoring,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_coaching,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_conflict_resolution,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_time_management,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_prioritization,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_research,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_critical_thinking,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_problem_solving,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_mathematics,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_mental_arithmetic,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_logical_reasoning,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_language_learning,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_translation,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_interpretation,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_design_thinking,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_prototyping,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_sketching,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_drawing,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_painting,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_photography,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_videography,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_video_editing,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_audio_production,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_cooking,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_baking,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_budgeting,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_investing,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_diy_repair,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_gardening,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_driving,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_technical_writing,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_note_taking,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_speed_reading,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_memorization,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_active_listening,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_empathy,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_persuasion,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_facilitation,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_forecasting,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_estimation,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_fact_checking,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_proofreading,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_presenting,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_networking,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,skill_selling,Expertise: Skills,10000000000,10000000000,1.0,,
synthetic,tool_excel,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_google_sheets,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_python,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_r,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_sql,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_tableau,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_power_bi,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_looker,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_figma,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_sketch,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_photoshop,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_illustrator,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_indesign,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_after_effects,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_premiere_pro,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_notion,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_obsidian,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_jira,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_linear,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_slack,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_microsoft_teams,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_salesforce,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_hubspot,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_sap,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_oracle_erp,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_git,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_github,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_gitlab,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_docker,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_kubernetes,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_terraform,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_aws,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_azure,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_google_cloud,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_vs_code,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_jetbrains_ides,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_vim,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_jupyter,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_matlab,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_stata,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_spss,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_sas,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_word,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_powerpoint,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_keynote,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_canva,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_blender,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_autocad,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_solidworks,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_revit,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_unity,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_unreal_engine,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_linux_cli,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_wordpress,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_webflow,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_shopify,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_stripe,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_quickbooks,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_xero,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_zoom,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_trello,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_asana,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_airtable,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_chatgpt,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_claude,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_github_copilot,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_midjourney,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_zapier,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,tool_postman,Skills: Tools,10000000000,10000000000,1.0,,
synthetic,topic_politics,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_sports,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_fitness,Health: Fitness,10000000000,10000000000,1.0,,
synthetic,topic_travel,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_cooking,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_gaming,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_fashion,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_technology,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_science,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_space,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_personal_finance,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_investing,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_cryptocurrency,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_real_estate,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_parenting,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_pets,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_gardening,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_home_improvement,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_cars,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_motorcycles,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_cycling,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_running,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_photography,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_film,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_tv_series,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_anime,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_comics,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_music,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_live_concerts,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_theater,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_visual_art,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_literature,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_poetry,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_history,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_philosophy,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_religion,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_spirituality,Worldview: Beliefs,10000000000,10000000000,1.0,,
synthetic,topic_meditation,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_yoga,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_hiking,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_camping,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_fishing,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_birdwatching,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_board_games,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_tabletop_rpgs,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_puzzles,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_chess,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_astrology,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_true_crime,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_podcasts,Interests: Topics,10000000000,10000000000,1.0,,
synthetic,topic_social_media,Interests: Topics,10000000000,10000000000,1.0,,
